angDist,_RAJ2000,_DEJ2000,recno,Tycho,more,Name,Dist,chi2,Av,Fbol,Theta*,R*,rho*,M*,Rp,Mp,GaiaDR1,Simbad,_RA,_DE,_RAJ2000_2,_DEJ2000_2,HIP,RAJ2000,DEJ2000,D,dplx,AV,Teff,L,Rad,log(g),T(AV),L(Av),T(ABJ),L(ABJ),Q,X(MIR),X'(MIR),S(MIR),Rmax,L(XS),f(XS),l(XS),G/H,F(U),F(u),F(BT),F(B),F(g),F(Hp),F(VT),F(V),F(r),F(i),F(I),F(z),F(J),F(H),F(Ks),F(W1),F(L),F(W2),F(MA),F(A9),F(W3),F(I12),F(MC),F(MD),F(A18),F(ME),F(W4),F(I25),Gaia
0.023445,166.3127869,-10.2913058,309,5504-418-1,*,HD 96167 b,85.38,1.48,0.0,1.5E-8,100.67,1.85,,1.67,,0.8,1,Simbad,166.31279,-10.29131,166.31278389,-10.2913,54195,166.312784,-10.2913,85.382,0.024,0.321,5697,3.507,1.925,3.864,5788,3.628,0,0.0,0.023,0.976,0.98,0.0,1.035,0.0,0.0,0.0,G,,,997.762,,,1907.039,2042.224,2152.9,2475.291,,2674.399,,2704.508,2300.912,1593.421,784.001,,,,,75.841,,,,,,,,Gaia
0.003104,183.4053553,-9.5133803,310,5519-1520-1,*,HD 106270 b,,1.25,0.0,2.6E-8,144.5,,,,,,0,Simbad,183.40536,-9.51338,183.405355,-9.51338111,59625,183.405355,-9.513381,84.89,0.067,0.421,5448,5.79,2.705,3.543,5500,5.964,0,0.0,0.036,1.034,1.042,1.79,1.08,2.0E-4,3.3E-5,5.8,H,,,1578.435,,,3031.374,3242.674,,,,,,5045.315,4214.053,3013.911,1462.57,,,,274.599,144.379,,,,,,40.998,,Gaia
0.002358,179.2316233,-12.1079092,311,5521-1086-1,*,HD 103774 b,56.46,1.54,0.0,3.6E-8,120.95,1.47,,5.07,,,1,Simbad,179.23162,-12.10791,179.23162389,-12.10790889,58263,179.231624,-12.107909,56.457,0.023,0.596,6350,3.475,1.542,4.15,6443,3.645,0,0.0,0.042,1.038,1.055,1.769,1.092,1.0E-4,2.5E-5,5.7,G,,,3252.571,,,4767.817,5059.45,,,,,,4953.228,3677.054,2654.181,1315.579,,,,238.1,124.137,,,,,,35.088,,Gaia
0.033709,229.8617789,-7.7222747,312,5594-1093-1,*,GJ 581 b,,0.61,0.0,9.5E-9,225.25,,,,,,0,Simbad,229.86178,-7.72227,229.86177111,-7.72228,74995,229.861771,-7.72228,6.303,0.002,0.579,3164,0.017,0.431,4.335,3179,0.017,0,0.0,0.208,0.0,0.0,0.0,1.374,0.0,0.0,0.0,G,,,57.733,,,220.516,189.891,214.696,,,,,5134.384,3485.78,6193.419,,,,,,,,,,,,,,Gaia
0.012987,247.1172967,-13.3996364,313,5639-555-1,*,HD 148427 b,70.56,2.16,0.0,5.5E-8,254.58,3.86,,1.64,,1.3,1,Simbad,247.1173,-13.39964,247.11729694,-13.39964,80687,247.117297,-13.39964,70.558,0.03,2.389,4940,8.501,3.986,3.205,5157,9.809,0,0.0,0.045,1.056,1.069,2.414,1.092,4.0E-4,4.2E-5,5.9,G,,,2281.533,,,5643.644,5960.783,,,,,,12102.869,11489.469,8935.739,3991.322,,,,777.197,435.615,,,,,,120.66,,Gaia
0.021370,275.0163772,-9.5957194,314,5681-1576-1,*,HD 168443 b,,0.89,0.0,4.8E-8,192.88,,,,,,0,Simbad,275.01638,-9.59572,275.01638194,-9.59572306,89844,275.016382,-9.595723,37.425,0.026,10.227,5458,2.049,1.603,3.985,7019,4.697,0,0.0,0.046,1.099,1.13,3.257,1.171,4.0E-4,1.74E-4,3.8,H,,,2928.376,,,5601.181,5960.783,6203.316,,,,,8832.595,7591.017,5489.47,,,,528.502,476.298,,,,,,,,,Gaia
0.009725,275.4574281,-11.9226811,315,5685-2670-1,*,HD 168746 b,42.04,1.66,0.0,1.9E-8,121.04,1.09,,1.07,,0.27,1,Simbad,275.45743,-11.92268,275.45743,-11.92268306,90004,275.45743,-11.922683,42.043,0.013,22.629,5307,1.009,1.19,4.225,12067,14.784,0,0.0,0.193,1.159,1.196,2.018,1.581,1.0E-4,1.12E-4,5.3,G,,,1158.315,,,2180.317,2314.746,,,,,,3395.379,3010.925,2102.473,1528.681,,,234.092,,99.61,,,,,,46.726,,Gaia
0.008162,332.3744406,-7.5486561,317,5803-1956-1,*,HD 210277 b,21.3,0.78,0.0,6.8E-8,233.17,1.07,,1.01,,1.29,1,Simbad,332.37444,-7.54866,332.37444111,-7.54865389,109378,332.374441,-7.548654,21.302,0.006,0.387,5521,0.935,1.059,4.326,5552,0.967,0,0.0,0.031,0.0,0.0,0.0,1.072,0.0,0.0,0.0,G,,,4027.419,,,7959.386,8474.29,8406.668,,,,,12373.379,10653.688,8022.883,,,,,,,,,,,,,,Gaia
0.008349,343.3197231,-14.2636997,319,5819-1255-1,*,GJ 876 b,4.67,1.7,0.0,1.8E-8,377.3,0.38,,0.17,,,0,Simbad,343.31972,-14.2637,343.319725,-14.26370111,113020,343.319725,-14.263701,4.672,0.005,0.225,3112,0.013,0.391,4.434,3146,0.013,0,0.0,0.047,0.971,0.972,0.0,1.124,0.0,0.0,0.0,G,,,52.267,,,327.039,252.408,314.358,,,,,6743.546,7425.06,6605.877,,3702.983,,831.102,,,,,,,,,,Gaia
0.004076,7.1429408,-16.2263436,321,5840-482-1,*,HIP 2247 b,34.67,3.78,0.0,6.2E-9,99.18,0.74,,0.31,,2.85,1,Simbad,7.14294,-16.22634,7.14294194,-16.22634389,2247,7.142942,-16.226344,34.668,0.01,0.077,4495,0.229,0.79,4.198,4576,0.221,0,0.0,0.025,0.0,0.0,0.0,1.048,0.0,0.0,0.0,G,,,147.988,,,482.525,497.626,511.239,,,,,,,,,,,,,,,,,,,,,Gaia
0.012184,5.2180814,-19.931225,322,5842-736-1,*,HD 1666 b,118.03,0.42,0.03,1.4E-8,81.27,2.06,,4.9,,,1,Simbad,5.21808,-19.93122,5.218085,-19.931225,1666,5.218085,-19.931225,118.032,0.028,0.051,6306,5.986,2.053,3.908,6320,5.945,0,0.0,0.033,0.973,0.967,0.0,1.087,0.0,4.0E-6,4.6,G,,,1189.671,,1632.399,1817.019,1928.872,2031.533,2208.138,,2305.825,,1971.916,1531.44,1092.271,546.911,,289.861,,79.28,50.711,,,,,,,,Gaia
0.017782,16.5085392,-22.4531525,323,5853-449-1,*,HIP 5158 b,50.44,1.71,0.0,3.4E-9,69.4,0.75,,0.43,,0.96,1,Simbad,16.50854,-22.45315,16.50853389,-22.45315306,5158,16.508534,-22.453153,50.443,0.013,0.054,4673,0.251,0.765,4.444,4714,0.254,0,0.0,0.027,0.0,0.0,0.0,1.045,0.0,0.0,0.0,G,,,91.839,,,287.051,287.941,299.657,,,,,777.12,794.877,570.598,,,,,,,,,,,,,,Gaia
0.003869,28.2105592,-19.5069739,324,5858-2028-1,*,HD 11506 b,50.26,1.91,0.0,2.6E-8,114.88,1.24,,1.51,,5.54,1,Simbad,28.21056,-19.50697,28.21055806,-19.50697389,8770,28.210558,-19.506974,50.256,0.014,0.102,5979,1.967,1.309,4.248,5993,1.983,0,0.0,0.039,1.048,1.068,2.356,1.13,0.0,1.7E-5,5.8,G,,,2005.519,,,3280.95,3490.626,,,,,,3974.553,3193.743,2273.686,1076.259,,,,195.9,106.636,,,,,,31.942,,Gaia
0.014465,45.0444019,-20.8026047,325,5870-602-1,*,HD 18742 b,160.66,3.79,0.03,2.5E-8,170.3,5.88,,2.58,,3.73,1,Simbad,45.0444,-20.8026,45.04440611,-20.80260389,13993,45.044406,-20.802604,160.657,0.036,0.069,4947,20.125,6.116,2.855,4917,19.738,0,0.0,0.044,1.043,1.05,1.836,1.142,0.001,4.8E-5,6.0,G,,,1012.574,,2070.266,2429.739,2561.553,2848.55,3558.166,,4558.545,,5391.236,5349.337,4002.492,1789.439,,,,359.901,192.089,,,,,,53.748,,Gaia
0.004196,99.17099,-19.2558794,328,5956-2621-1,*,7 CMa b,,9.27,0.0,8.4E-7,1098.3,,,,,,0,Simbad,99.17099,-19.25588,99.17098889,-19.25587889,31592,99.170989,-19.255879,19.751,0.005,1.896,4802,10.89,4.774,3.043,4899,12.074,0,0.0,0.046,0.946,0.933,0.0,1.041,0.0,0.0,22.1,H,,,29800.721,,,84294.567,88736.712,95724.669,,,,,207916.194,212080.118,154571.868,,66153.334,,,,6910.396,,,,2976.99,,2022.843,,Gaia
0.005596,113.5132536,-22.2960667,329,5991-217-1,*,HD 60532 b,,1.37,0.0,4.4E-7,467.58,,,,,,0,Simbad,113.51325,-22.29607,113.51325194,-22.29606694,36795,113.513252,-22.296067,25.297,0.007,10.33,5971,8.58,2.741,3.613,8093,22.404,0,0.0,0.229,0.921,0.879,0.119,2.24,2.0E-4,2.3E-5,12.1,H,,,38249.589,,,56749.179,59993.38,60900.923,,76319.91,,,52636.659,48205.873,30334.054,,37699.86,,3390.988,,1719.899,,2194.008,1237.002,,,467.694,,Gaia
0.006839,149.2409964,-15.8951206,330,6045-1121-1,*,HD 86264 b,,2.04,0.0,2.8E-8,112.16,,,,,,0,Simbad,149.241,-15.89512,149.240995,-15.89512194,48780,149.240995,-15.895122,68.776,0.039,0.326,6228,3.994,1.719,4.044,6277,4.1,0,0.0,0.055,1.053,1.074,1.876,1.189,2.0E-4,5.2E-5,5.8,H,,,2437.961,,,3675.527,3877.067,,,,,,3985.551,2969.614,2159.387,1093.243,,,,213.1,100.439,,,,,,27.974,,Gaia
0.013617,179.7917042,-20.3537811,333,6100-1491-1,*,HD 104067 b,20.45,3.84,0.0,2.3E-8,168.74,0.74,,0.62,,0.16,1,Simbad,179.7917,-20.35378,179.79170806,-20.35378,58451,179.791708,-20.35378,20.45,0.006,0.358,4394,0.425,1.127,4.052,4611,0.433,0,0.0,0.196,0.0,0.0,0.0,1.374,0.0,0.0,0.0,G,,,855.513,,,2227.817,2310.486,2386.843,,,,,5949.608,,9548.397,,,,,,,,,,,,,,Gaia
0.005950,199.6013094,-18.3111958,335,6116-1517-1,*,61 Vir b,,3.17,0.0,3.4E-7,514.69,,,,,,0,Simbad,199.60131,-18.3112,199.60131111,-18.31119611,64924,199.601311,-18.311196,8.555,0.002,0.456,5559,0.824,0.98,4.434,5648,0.862,0,0.0,0.033,0.0,0.0,0.0,1.057,0.0,0.0,0.0,H,,,22440.203,,,42403.293,44802.612,46240.644,,62321.493,,,,,,,,,,,,,,,,,,,Gaia
0.033244,215.2229864,-17.4815258,337,6143-1696-1,*,HD 125612 b,57.07,1.11,0.0,1.3E-8,87.39,1.07,,1.19,,3.23,1,Simbad,215.22299,-17.48153,215.22297806,-17.48152111,70123,215.222978,-17.481521,57.066,0.017,0.577,5777,1.247,1.116,4.359,5723,1.274,0,0.0,0.06,1.104,1.129,3.167,1.343,1.0E-4,5.8E-5,8.5,G,,,934.602,,,1570.94,1661.511,,1882.896,,,,2142.34,1699.417,1226.678,584.947,,321.359,,137.6,58.439,,,,,,,,Gaia
0.009396,238.0731131,-18.4360675,339,6191-172-1,*,HD 141937 b,32.66,1.33,0.0,3.4E-8,146.12,1.03,,1.09,,9.69,1,Simbad,238.07311,-18.43607,238.07311389,-18.436065,77740,238.073114,-18.436065,32.659,0.011,1.361,5882,1.12,1.021,4.453,6119,1.263,0,0.0,0.059,1.096,1.114,2.293,1.161,1.0E-4,4.8E-5,6.5,G,,,2469.601,,,4176.761,4435.099,4718.716,5500.805,,6194.785,,5645.317,4612.113,3298.606,1213.156,,,,309.1,152.722,,,,,,44.092,,Gaia
0.093554,243.1740869,-18.8755083,340,6209-1322-1,*,HIP 79431 b,14.65,2.53,0.0,4.1E-9,172.9,0.54,,0.34,,,1,Simbad,243.17409,-18.87551,243.17406,-18.87550306,79431,243.17406,-18.875503,14.647,0.01,4.719,3326,0.031,0.531,4.152,3508,0.036,0,0.0,0.069,1.151,1.162,2.276,1.156,0.0,0.0,0.0,G,,,,,,103.772,97.927,,,,,,1515.264,1854.812,1542.874,,,,,208.8,,,,,,,,,Gaia
0.016263,260.1429625,-19.3337478,341,6242-339-1,*,HD 156846 b,47.37,1.99,0.0,6.4E-8,186.51,1.9,,1.38,,10.67,1,Simbad,260.14296,-19.33375,260.14295806,-19.33374611,84856,260.142958,-19.333746,47.374,0.019,6.267,6060,4.513,1.93,3.899,7121,7.735,0,0.0,0.023,0.0,0.0,0.0,1.043,0.0,0.0,0.0,G,,,5178.772,,,8357.562,8906.423,9108.018,,,,,10339.233,8007.555,5812.065,,,,,,,,,,,,,,Gaia
0.012473,257.7681864,-20.6545697,342,6244-136-1,*,HD 155233 b,,6.66,0.0,6.0E-8,272.37,,,,,,0,Simbad,257.76819,-20.65457,257.76819,-20.65456889,84056,257.76819,-20.654569,75.132,0.044,2.59,4807,10.996,4.788,3.044,4984,12.756,0,0.0,0.05,1.013,1.013,0.799,1.108,1.0E-4,5.0E-6,16.9,H,,,2227.546,,,6074.067,6346.048,6864.737,,,,,14930.98,13155.276,10634.828,5606.822,,,,,530.521,,,,,,143.603,,Gaia
0.001836,318.740705,-20.7892094,345,6359-848-1,*,HD 202206 b,45.58,1.1,0.0,1.6E-8,105.43,1.03,,1.27,,18.63,1,Simbad,318.7407,-20.78921,318.740705,-20.78920889,104903,318.740705,-20.789209,45.584,0.012,0.218,5626,1.024,1.066,4.369,5651,1.039,0,0.0,0.038,1.016,1.018,0.879,1.096,0.0,0.0,22.1,G,,,1030.45,,,1927.878,2063.019,,,,,,2900.603,2418.243,1697.972,856.479,,,,,78.977,,,,,,23.635,,Gaia
0.012417,323.0979561,-20.9574242,346,6373-214-1,*,HD 204941 b,28.75,1.17,0.0,1.4E-8,126.03,0.78,,0.58,,0.23,1,Simbad,323.09796,-20.95742,323.09795889,-20.95742194,106353,323.097959,-20.957422,28.754,0.007,0.207,5093,0.334,0.743,4.567,5161,0.342,0,0.0,0.026,0.0,0.0,0.0,1.038,0.0,0.0,0.0,G,,,583.212,,,1366.343,1467.247,1474.429,,,,,2782.841,2632.085,1910.427,,,,,,,,,,,,,,Gaia
0.010011,336.7628006,-17.2636567,348,6385-788-1,*,HD 212771 b,111.69,3.49,0.01,3.2E-8,189.4,4.55,,2.41,,3.69,1,Simbad,336.7628,-17.26366,336.76279806,-17.26365806,110813,336.762798,-17.263658,111.687,0.026,0.166,5049,11.15,4.37,3.136,5064,11.262,0,0.0,0.022,0.0,0.0,0.0,1.024,0.0,0.0,0.0,G,,,1303.247,,,2964.829,3145.599,,,,,,6201.38,6013.121,4222.119,,,,,,,,,,,,,,Gaia
0.017567,359.9742992,-22.4281153,349,6411-109-1,*,HD 224693 b,,4.07,0.0,1.3E-8,84.77,,,,,,1,Simbad,359.9743,-22.42812,359.97430389,-22.42811306,118319,359.974304,-22.428113,94.185,0.023,0.033,5800,3.699,1.907,3.886,5836,3.663,0,0.0,0.049,1.227,1.27,4.645,1.227,0.0,0.0,0.0,G,,,974.152,,1457.559,1682.053,1815.112,1890.705,2144.007,,2333.599,,2228.888,1809.256,1261.045,,,,,134.0,,,,,,,,,Gaia
0.008044,12.3081192,-24.1366728,351,6421-1078-1,*,HD 4732 b,,1.63,0.0,1.5E-7,418.87,,,,,,0,Simbad,12.30812,-24.13667,12.30811694,-24.13667194,3834,12.308117,-24.136672,57.904,0.035,0.061,4936,14.8,5.268,2.959,4945,14.957,0,0.0,0.032,0.976,0.968,0.0,1.035,1.0E-4,5.0E-6,5.8,H,,,5678.41,,,14061.757,15014.239,15842.506,,,,,29328.396,33381.047,22260.271,10892.229,,,,1917.005,1062.436,,,,447.298,,294.01,,Gaia
0.007356,11.1110439,-26.5156819,352,6423-1832-1,*,HD 4208 b,34.01,0.71,0.0,2.1E-8,126.15,0.92,,0.9,,0.82,1,Simbad,11.11104,-26.51568,11.11104306,-26.51568,3479,11.111043,-26.51568,34.01,0.009,0.02,5864,0.737,0.833,4.464,5866,0.738,0,0.0,0.04,0.0,0.0,0.0,1.122,0.0,0.0,0.0,G,,681.524,1413.275,1696.863,,2538.631,2699.624,2801.714,,,,,,,,,,,,,,,,,,,,,Gaia
0.017748,41.6786964,-23.0866119,353,6434-494-1,*,HIP 12961 b,23.27,1.26,0.0,5.2E-9,129.73,0.65,,0.69,,0.36,1,Simbad,41.6787,-23.08661,41.67869111,-23.08661111,12961,41.678691,-23.086611,23.273,0.007,0.232,3947,0.086,0.628,4.171,3960,0.087,0,0.0,0.054,0.0,0.0,0.0,1.061,0.0,0.0,0.0,G,,,55.696,,,271.694,247.117,,,,,,1511.083,1735.801,1347.505,,,,,,,,,,,,,,Gaia
0.003926,50.0149069,-28.8540722,354,6445-136-1,*,HD 20782 b,35.85,0.51,0.0,3.1E-8,143.71,1.11,,1.07,,1.95,1,Simbad,50.01491,-28.85407,50.01490694,-28.85407111,15527,50.014907,-28.854071,35.85,0.01,0.078,5822,1.203,1.079,4.364,5888,1.226,0,0.0,0.025,0.0,0.0,0.0,1.062,0.0,0.0,0.0,G,,,2188.904,,,3761.141,3978.353,4060.915,,,,,5139.115,4245.218,3112.651,,,,,,,,,,,,,,Gaia
0.016826,72.5744233,-24.3688433,356,6466-1769-1,*,HD 30856 b,132.1,1.64,0.03,2.3E-8,166.74,4.73,,1.65,,2.11,1,Simbad,72.57442,-24.36884,72.574425,-24.36883889,22491,72.574425,-24.368839,132.096,0.032,0.2,4873,12.323,4.932,3.04,4877,12.341,0,0.0,0.051,1.085,1.11,3.082,1.233,0.0016,1.29E-4,6.1,G,,,885.986,,,2213.296,2336.164,2702.862,3281.151,,4014.452,,5017.511,4910.209,3640.244,1712.051,,,,386.398,179.103,,,,,,50.671,,Gaia
0.006653,77.0042181,-26.7974706,358,6481-1002-1,*,HD 33283 b,88.35,1.98,0.0,1.6E-8,91.65,1.74,,1.47,,0.37,1,Simbad,77.00422,-26.79747,77.00421611,-26.79747111,23889,77.004216,-26.797471,88.35,0.02,0.218,5941,3.794,1.841,3.941,5970,3.858,0,0.0,0.026,0.997,0.994,0.0,1.049,1.0E-4,1.4E-5,4.6,G,,,1178.764,,,2000.781,2120.818,,,,,,2566.187,2083.051,1463.964,685.988,,389.216,,109.7,70.324,,,,,,,,Gaia
0.002815,99.0366161,-27.6222967,360,6516-711-1,*,HD 47186 b,37.42,0.89,0.0,2.4E-8,133.78,1.08,,0.96,,0.07,1,Simbad,99.03662,-27.6223,99.03661694,-27.62229694,31540,99.036617,-27.622297,37.422,0.009,0.621,5604,1.04,1.083,4.331,5673,1.086,0,0.0,0.028,1.07,1.081,2.663,1.074,0.0,0.0,0.0,G,,,1526.957,,,2931.16,3102.44,,,,,,4326.018,3717.919,2641.986,,,,,232.8,,,,,,,,,Gaia
0.020812,93.3985883,-29.8972633,361,6517-2108-1,*,HD 43197 b,61.2,0.97,0.0,7.3E-9,78.09,1.03,,0.77,,,1,Simbad,93.39859,-29.89726,93.39859,-29.89726889,29550,93.39859,-29.897269,61.2,0.013,0.272,5416,0.837,1.04,4.341,5536,0.87,0,0.0,0.048,0.0,0.0,0.0,1.137,0.0,0.0,0.0,G,,,397.216,,,844.033,905.531,885.98,1000.982,,1458.902,,1378.124,1199.775,876.457,,,,,,,,,,,,,,Gaia
0.011305,135.3020564,-25.5270647,362,6589-761-1,*,HD 77338 b,45.76,0.73,0.0,1.1E-8,98.64,0.97,,1.37,,0.06,1,Simbad,135.30206,-25.52706,135.30205806,-25.52706194,44291,135.302058,-25.527062,45.759,0.012,1.377,5360,0.666,0.948,4.409,5510,0.73,0,0.0,0.05,0.911,0.902,0.0,1.048,0.0,0.0,0.0,G,,,526.534,,,1161.554,1259.225,,,,,,2066.752,1771.332,1316.832,,,,,96.56,,,,,,,,,Gaia
0.012469,155.9803083,-29.6455303,363,6631-431-1,*,HD 90156 b,,0.68,0.0,4.8E-8,191.03,,,,,,1,Simbad,155.98031,-29.64553,155.98031194,-29.64552889,50921,155.980312,-29.645529,22.052,0.007,0.377,5608,0.706,0.891,4.53,5673,0.735,0,0.0,0.036,1.036,1.04,2.09,1.082,0.0,2.5E-5,5.8,G,,,3152.294,,,5623.926,5922.476,6090.092,,,,,8481.806,7202.777,5320.231,2422.796,,,,449.7,244.739,,,,,,69.177,,Gaia
0.007864,169.4481381,-23.9754158,365,6649-807-1,*,HD 98219 b,114.54,1.43,0.0,1.9E-8,156.54,3.85,,1.71,,2.2,1,Simbad,169.44814,-23.97542,169.44813694,-23.97541389,55174,169.448137,-23.975414,114.545,0.038,0.439,4901,8.033,3.937,3.214,4937,8.237,0,0.0,0.04,1.115,1.125,3.061,1.121,0.0,0.0,0.0,G,,,793.28,,,1947.33,2087.869,,,,,,4310.11,4416.721,3153.047,,,,,298.499,,,,,,,,,Gaia
0.006668,228.3694461,-25.3093464,367,6766-877-1,*,HD 134987 b,26.12,2.52,0.0,6.8E-8,216.81,1.22,,1.1,,1.61,1,Simbad,228.36945,-25.30935,228.36944806,-25.30934694,74500,228.369448,-25.309347,26.117,0.022,0.809,5758,1.461,1.216,4.242,5927,1.575,0,0.0,0.051,0.0,0.0,0.0,1.076,0.0,0.0,0.0,G,,,4607.091,,,8568.002,9097.108,9634.382,,,,,12453.411,9160.095,7432.424,,,,,,,,,,,,,,Gaia
0.009986,242.9018558,-27.0781747,370,6801-585-1,*,HD 145377 b,52.78,1.45,0.0,1.5E-8,92.96,1.05,,1.2,,6.02,1,Simbad,242.90186,-27.07817,242.90185611,-27.07817194,79346,242.901856,-27.078172,52.78,0.013,2.355,5955,1.291,1.069,4.414,6304,1.555,0,0.0,0.032,0.992,0.987,0.0,1.056,0.0,1.9E-5,4.6,G,,,1111.288,,,1878.45,2032.841,,,,,,2493.953,1956.591,1385.257,658.744,,373.07,,107.3,63.783,,,,,,,,Gaia
0.038180,270.778885,-28.5606531,371,6854-175-1,*,HD 164604 b,38.54,2.57,0.0,4.9E-9,86.62,0.72,,0.39,,,1,Simbad,270.77888,-28.56065,270.77888889,-28.56064306,88414,270.778889,-28.560643,38.538,0.011,3.821,4640,0.226,0.737,4.519,4931,0.277,0,0.0,0.05,0.953,0.95,0.0,1.088,0.0,0.0,0.0,G,,,135.091,,,466.874,396.372,,,,,,1227.124,1224.334,904.337,446.598,,227.714,,,41.639,,,,,,,,Gaia
0.027524,278.6819806,-28.0723128,372,6866-1721-1,*,HD 171238 b,,0.71,0.0,1.0E-8,94.98,,,,,,1,Simbad,278.68198,-28.07231,278.68197194,-28.07231306,91085,278.681972,-28.072313,44.075,0.017,1.911,5383,0.617,0.905,4.469,5592,0.702,0,0.0,0.034,1.03,1.03,1.581,1.156,0.0,1.7E-5,8.6,G,,,575.74,,,1183.803,1203.659,,,,,,2017.847,1832.736,1234.612,600.229,,316.95,,121.4,58.655,,,,,,,,Gaia
0.007045,276.9561814,-29.8168631,373,6869-1277-1,*,HD 169830 b,,0.81,0.0,1.1E-7,230.56,,,,,,0,Simbad,276.95618,-29.81686,276.95618194,-29.816865,90485,276.956182,-29.816865,36.603,0.015,1.695,6225,4.588,1.844,3.983,6531,5.343,0,0.0,0.028,1.045,1.056,2.469,1.052,1.0E-4,1.2E-5,5.8,H,,,9822.607,,,14772.01,15520.415,15582.024,,,,,16326.32,12563.191,8886.494,4280.72,,,,,444.532,,,,,,116.081,,Gaia
0.009381,290.2676289,-23.6195703,374,6875-192-1,*,HD 181342 b,119.98,5.01,0.03,3.3E-8,197.37,5.09,,2.25,,3.79,1,Simbad,290.26763,-23.61957,290.26763111,-23.61957194,95124,290.267631,-23.619572,119.978,0.031,0.655,4823,14.16,5.397,2.942,4877,14.694,0,0.0,0.036,1.03,1.036,1.473,1.083,7.0E-4,4.7E-5,5.9,G,,,1149.812,,,3074.961,3236.707,,,,,,7265.882,7282.826,5290.911,2472.389,,,,487.402,250.44,,,,,,72.638,,Gaia
0.006663,289.8237908,-23.5581556,375,6875-222-1,*,HD 180902 b,98.88,1.18,0.03,2.6E-8,177.8,3.78,,1.52,,1.56,1,Simbad,289.82379,-23.55816,289.82378889,-23.558155,94951,289.823789,-23.558155,98.883,0.028,0.732,4938,7.768,3.813,3.25,4990,8.032,0,0.0,0.029,1.003,1.003,0.22,1.056,0.0,0.0,22.1,G,,,1033.301,,,2505.645,2645.473,3002.091,,,,,5676.6,5524.589,4043.249,1905.096,,,,,191.736,,,,,,53.501,,Gaia
0.030247,288.8884581,-24.1793519,376,6875-3273-1,*,HD 179949 b,,2.07,0.0,8.1E-8,201.21,,,,,,0,Simbad,288.88846,-24.17935,288.88844889,-24.17935194,94645,288.888449,-24.179352,27.548,0.019,0.813,6221,1.92,1.195,4.329,6328,2.062,0,0.0,0.03,0.0,0.0,0.0,1.085,0.0,0.0,0.0,H,,,6960.281,,,10690.539,11368.504,11455.759,,,,,12136.356,9330.393,7071.808,,,,,,,,,,,,,,Gaia
0.006503,303.8224633,-27.0329756,377,6914-1943-1,*,HD 192310 b,,9.61,0.0,1.5E-7,410.3,,,,,,0,Simbad,303.82246,-27.03298,303.82246194,-27.03297694,99825,303.822462,-27.032977,8.911,0.003,0.647,5936,0.311,0.528,5.024,5559,0.35,0,0.0,0.455,0.0,0.0,0.0,1.524,0.0,0.0,0.0,H,,,7109.299,,,16697.044,17607.729,18493.703,,28225.253,,,7153.002,,17698.255,,,,,,,,,,,,,,Gaia
0.006225,328.1511767,-26.0265597,379,6956-378-1,*,HD 207832 b,59.07,1.34,0.0,8.4E-9,75.88,0.96,,1.02,,0.6,1,Simbad,328.15118,-26.02656,328.151175,-26.02655889,107985,328.151175,-26.026559,59.068,0.014,0.197,5700,0.893,0.97,4.436,5726,0.905,0,0.0,0.018,0.0,0.0,0.0,1.028,0.0,0.0,0.0,G,,,549.828,,,1011.765,1069.802,,,,,,1471.256,1234.525,873.234,,,,,,,,,,,,,,Gaia
0.017052,343.9737847,-26.6587631,381,6974-283-1,*,HD 216770 b,36.65,5.29,0.0,1.6E-8,118.09,0.93,,0.74,,0.57,1,Simbad,343.97378,-26.65876,343.97379,-26.65876306,113238,343.97379,-26.658763,36.65,0.009,0.059,5384,0.671,0.943,4.427,5400,0.68,0,0.0,0.031,1.038,1.045,1.273,1.039,0.0,0.0,0.0,G,,,862.634,,,1842.636,1995.737,2076.94,,,,,3174.595,2745.996,1993.106,,,,,171.4,,,,,,,,,Gaia
0.004473,39.2441994,-34.5779758,384,7014-630-1,*,HD 16417 b,,2.66,0.0,1.3E-7,290.73,,,,,,0,Simbad,39.2442,-34.57798,39.2442,-34.57797694,12186,39.2442,-34.577977,25.78,0.01,0.16,5709,2.763,1.701,3.945,5756,2.827,0,0.0,0.022,0.0,0.0,0.0,1.047,0.0,0.0,0.0,H,,,9303.08,,,16231.535,17270.437,17645.09,,,,,23125.35,21692.018,13351.512,,,,,,,,,,,,,,Gaia
0.009162,50.17789,-33.7301039,385,7023-236-1,*,HD 20868 b,48.19,1.97,0.0,3.8E-9,73.59,0.76,,0.39,,1.25,1,Simbad,50.17789,-33.7301,50.17789306,-33.73010389,15578,50.177893,-33.730104,48.189,0.012,0.117,4729,0.267,0.771,4.464,4737,0.269,0,0.0,0.04,0.0,0.0,0.0,1.061,0.0,0.0,0.0,G,,,109.604,,,345.748,357.522,,,,,,885.703,899.29,640.812,,,,,,,,,,,,,,Gaia
0.010261,96.4103125,-31.4809567,387,7073-2172-1,*,HD 45364 b,,0.45,0.0,1.7E-8,119.64,,,,,,0,Simbad,96.41031,-31.48096,96.41031306,-31.48095389,30579,96.410313,-31.480954,32.69,0.022,0.393,5482,0.561,0.832,4.569,5582,0.585,0,0.0,0.031,1.023,1.03,1.285,1.098,0.0,0.0,20.2,H,,,996.843,,,1933.391,2072.542,2287.831,,,,,3186.312,2872.764,1983.949,905.976,,,,160.5,94.864,,,,,,27.287,,Gaia
